idx,task,platform,ui_type,group,application,pred_x_orig,pred_y_orig,gt_bbox,hit,failed_parse
228,Open Render panel,windows,text,Creative,blender,403.4782608695652,37.582417582417584,"[754, 29, 820, 49]",False,False
229,Change the Distribution Method to Poisson Disk,windows,text,Creative,blender,735.4037267080745,1080.0,"[588, 1087, 794, 1115]",False,False
230,Edit the Density Max value.,windows,text,Creative,blender,675.776397515528,1044.3956043956043,"[599, 1114, 763, 1138]",False,False
231,Change the coordinate mode of the object,windows,icon,Creative,blender,1782.857142857143,316.4835164835165,"[803, 54, 882, 71]",False,False
232,Delete the geometry node,windows,text,Creative,blender,751.304347826087,809.010989010989,"[1124, 669, 1141, 686]",False,False
233,Mask a specific area for any operations.,windows,text,Creative,blender,216.64596273291926,933.6263736263736,"[7, 902, 44, 932]",False,False
234,Add Distribute Points on Faces node.,windows,text,Creative,blender,1431.055900621118,985.054945054945,"[1029, 1195, 1219, 1216]",False,False
235,Add a math node,windows,text,Creative,blender,582.360248447205,1127.4725274725274,"[758, 1195, 937, 1217]",False,False
236,Duplicate Geometry Nodes. 002,windows,text,Creative,blender,940.1242236024844,425.27472527472526,"[1101, 667, 1124, 686]",False,False
237,open the Object menu,windows,icon,Creative,blender,310.0621118012422,63.2967032967033,"[283, 54, 328, 71]",True,False
238,enter camera preview,windows,icon,Creative,blender,1943.8509316770187,63.2967032967033,"[1600, 253, 1628, 279]",False,False
239,Change render engine,windows,text,Creative,blender,2341.3664596273293,128.57142857142858,"[2316, 120, 2553, 139]",True,False
240,Toggle viewpoint shading,windows,text,Creative,blender,,,"[1810, 52, 1828, 71]",False,True
241,close 1.xcd in vivado,windows,icon,CAD,vivado,715.527950310559,809.010989010989,"[1047, 403, 1063, 419]",False,False
242,open exist project in vivado,windows,text,CAD,vivado,246.45962732919256,405.4945054945055,"[177, 363, 284, 396]",False,False
243,remove report,windows,icon,CAD,vivado,546.583850931677,1048.3516483516485,"[487, 1025, 517, 1049]",False,False
244,change source file properties in vivado,windows,icon,CAD,vivado,546.583850931677,868.3516483516484,"[524, 848, 557, 883]",True,False
245,add report in vivado,windows,icon,CAD,vivado,482.98136645962734,1044.3956043956043,"[452, 1022, 479, 1054]",False,False
246,expand all of tcl console in vivado,windows,icon,CAD,vivado,482.98136645962734,1048.3516483516485,"[421, 1023, 442, 1048]",False,False
247,save 1.xdc in vivado,windows,icon,CAD,vivado,548.5714285714286,866.3736263736264,"[788, 462, 823, 493]",False,False
248,launch next step in design run in vivado,windows,text,CAD,vivado,600.2484472049689,1044.3956043956043,"[561, 1026, 582, 1048]",False,False
249,unselected all in vivado,windows,icon,CAD,vivado,989.8136645962733,684.3956043956044,"[976, 241, 1007, 270]",False,False
250,search report in vivado,windows,icon,CAD,vivado,403.4782608695652,797.1428571428571,"[345, 1023, 377, 1052]",False,False
251,change display density in vivado settings,windows,text,CAD,vivado,731.4285714285714,567.6923076923077,"[656, 553, 771, 575]",True,False
252,click flow in vivado,windows,text,CAD,vivado,544.5962732919255,342.1978021978022,"[180, 294, 224, 318]",False,False
253,search throuht quick acess,windows,text,CAD,vivado,636.0248447204968,304.61538461538464,"[575, 287, 705, 322]",True,False
254,add sources in vivado,windows,text,CAD,vivado,886.4596273291926,494.5054945054945,"[535, 411, 725, 438]",False,False
255,create file in add source of vivado,windows,text,CAD,vivado,1011.6770186335403,862.4175824175824,"[935, 852, 1049, 876]",True,False
256,click language temnplate in vivado,windows,icon,CAD,vivado,204.72049689440993,581.5384615384615,"[1107, 466, 1131, 491]",False,False
257,expand all ip catalog in vivado,windows,icon,CAD,vivado,1200.4968944099378,587.4725274725274,"[1231, 517, 1255, 546]",False,False
258,expand open synthesized design,windows,text,CAD,vivado,216.64596273291926,1064.1758241758241,"[110, 1006, 281, 1031]",False,False
259,click IP catalog windows in right side of vivado ,windows,text,CAD,vivado,1365.4658385093169,464.83516483516485,"[1300, 449, 1394, 478]",True,False
260,change target language to VHDL in vivado,windows,text,CAD,vivado,1268.0745341614906,617.1428571428571,"[880, 630, 1252, 658]",False,False
261,hide all messages in vivado,windows,text,CAD,vivado,834.7826086956521,1042.4175824175825,"[786, 1024, 868, 1047]",True,False
262,generate bitstream in vivado,windows,text,CAD,vivado,403.4782608695652,1121.5384615384614,"[501, 1151, 652, 1184]",False,False
263,undo the step in1.xdc,windows,icon,CAD,vivado,872.5465838509317,486.5934065934066,"[821, 463, 855, 495]",False,False
264,click status of ip catalog in vivado,windows,text,CAD,vivado,1170.6832298136646,409.45054945054943,"[870, 493, 925, 519]",False,False
265,turn off the implementation of 1.xdc  in vivado ,windows,text,CAD,vivado,600.2484472049689,919.7802197802198,"[373, 886, 399, 917]",False,False
266,open a example project in vivado,windows,text,CAD,vivado,274.2857142857143,407.4725274725275,"[174, 390, 350, 422]",True,False
267,select other project device in vivado,windows,icon,CAD,vivado,1268.0745341614906,583.5164835164835,"[1225, 567, 1252, 593]",False,False
268,disable 1.xdc in vivado ,windows,text,CAD,vivado,546.583850931677,866.3736263736264,"[357, 793, 374, 811]",False,False
269,click layout in vivado,windows,text,CAD,vivado,473.04347826086956,336.2637362637363,"[414, 292, 467, 316]",False,False
270,click project manager in vivado,windows,text,CAD,vivado,202.73291925465838,401.53846153846155,"[183, 329, 433, 356]",False,False
271,click simulation in vivado settings,windows,text,CAD,vivado,800.9937888198758,524.1758241758242,"[359, 424, 436, 444]",False,False
272,change default constraint set in settings of vivado,windows,text,CAD,vivado,997.7639751552795,462.85714285714283,"[696, 448, 1015, 480]",True,False
273,click settings of source file projecties in vivado,windows,icon,CAD,vivado,675.776397515528,795.1648351648352,"[705, 746, 727, 779]",False,False
274,save implement strategy in vivado,windows,text,CAD,vivado,1880.248447204969,884.1758241758242,"[1804, 867, 1877, 896]",False,False
275,open help of IP catalog in vivado,windows,icon,CAD,vivado,1252.1739130434783,534.065934065934,"[1983, 455, 1998, 475]",False,False
276,run synthesis in vivado,windows,text,CAD,vivado,600.2484472049689,949.4505494505495,"[509, 932, 621, 961]",True,False
277,show percentage in design run in vivado,windows,icon,CAD,vivado,604.223602484472,1046.3736263736264,"[625, 1023, 657, 1053]",False,False
278,create an package new ip in vivado,windows,text,CAD,vivado,403.4782608695652,332.3076923076923,"[232, 331, 552, 355]",True,False
279,click source hierarchy in vivado,windows,text,CAD,vivado,1156.7701863354037,401.53846153846155,"[804, 560, 881, 586]",False,False
280,pause tcl console in vivado,windows,icon,CAD,vivado,536.6459627329192,1004.8351648351648,"[456, 1025, 476, 1048]",False,False
281,cilck compatible familier in ip catalog,windows,icon,CAD,vivado,1009.6894409937888,640.8791208791209,"[1005, 464, 1025, 491]",False,False
282,open logs in vivado,windows,text,CAD,vivado,1051.4285714285713,1093.8461538461538,"[917, 1045, 958, 1070]",False,False
283,run implementation in vivado,windows,text,CAD,vivado,592.2981366459627,1056.2637362637363,"[507, 1040, 676, 1074]",True,False
284,cut code in 1.xdc in vivado,windows,icon,CAD,vivado,1039.5031055900622,490.54945054945057,"[894, 462, 923, 491]",False,False
285,add file in vivado,windows,text,CAD,vivado,997.7639751552795,864.3956043956044,"[691, 851, 805, 876]",False,False
286,change simulator language in vivado,windows,text,CAD,vivado,1371.4285714285713,579.5604395604396,"[1069, 546, 1389, 573]",False,False
287,search in ip catalog,windows,icon,CAD,vivado,403.4782608695652,445.05494505494505,"[758, 464, 781, 491]",False,False
288,float 1.xdc in a new windows in vivado,windows,icon,CAD,vivado,715.527950310559,795.1648351648352,"[2079, 316, 2101, 341]",False,False
289,copy code in 1.xdc,windows,icon,CAD,vivado,711.5527950310559,809.010989010989,"[934, 467, 955, 491]",False,False
290,hidden unrelated IP in vivado in catalog,windows,text,CAD,vivado,1474.7826086956522,609.2307692307693,"[1267, 517, 1292, 545]",False,False
291,add or greate constraints in vivado,windows,text,CAD,vivado,920.2484472049689,676.4835164835165,"[879, 654, 1047, 685]",True,False
292,click compile order in vivado,windows,text,CAD,vivado,1347.5776397515529,512.3076923076923,"[961, 558, 1052, 581]",False,False
293,search in source file properties in vivado,windows,icon,CAD,vivado,403.4782608695652,797.1428571428571,"[399, 817, 667, 847]",False,False
294,collapse all i tcl console in vivado,windows,icon,CAD,vivado,496.8944099378882,1056.2637362637363,"[382, 1024, 409, 1050]",False,False
295,click group by repositoty button in vivado,windows,text,CAD,vivado,1331.6770186335405,589.4505494505495,"[1302, 519, 1327, 543]",False,False
296,run tcl script in vivado,windows,text,CAD,vivado,675.776397515528,415.38461538461536,"[232, 413, 549, 435]",False,False
297,open IP properties in vivado,windows,icon,CAD,vivado,1089.192546583851,809.010989010989,"[1035, 773, 1052, 798]",False,False
298,click reports in vivado,windows,text,CAD,vivado,1053.416149068323,1091.868131868132,"[960, 1046, 1026, 1072]",False,False
299,click license of ip catalog i nvivado,windows,text,CAD,vivado,989.8136645962733,480.65934065934067,"[928, 497, 985, 519]",False,False
300,open help of source in vivado,windows,icon,CAD,vivado,834.7826086956521,532.0879120879121,"[1030, 451, 1054, 475]",False,False
301,switch to previous object in vivado ,windows,icon,CAD,vivado,653.9130434782609,751.6483516483516,"[635, 748, 658, 779]",True,False
302,change implementation strategy in vsettings ivado,windows,text,CAD,vivado,934.1614906832298,472.74725274725273,"[729, 636, 965, 665]",False,False
303,turn off the synthesis of 1.xdc in vivado,windows,text,CAD,vivado,675.776397515528,848.5714285714286,"[376, 860, 398, 882]",False,False
304,edit report options in vivado,windows,text,CAD,vivado,608.1987577639752,1072.0879120879122,"[523, 1022, 550, 1051]",False,False
305,open IP catalog setting in vivado,windows,icon,CAD,vivado,791.055900621118,534.065934065934,"[2020, 522, 2038, 540]",False,False
306,collapse all ip catalog in vivado,windows,icon,CAD,vivado,1238.2608695652175,589.4505494505495,"[1196, 520, 1220, 543]",False,False
307,open messages in vivado,windows,text,CAD,vivado,582.360248447205,1042.4175824175825,"[433, 992, 511, 1014]",False,False
308,open project_1 in vivado,windows,text,CAD,vivado,910.3105590062112,334.2857142857143,"[831, 294, 1343, 342]",True,False
309,set top module in vivado,windows,icon,CAD,vivado,1266.0869565217392,676.4835164835165,"[1225, 667, 1252, 691]",False,False
310,click project summary in vivado,windows,text,CAD,vivado,1119.0062111801242,409.45054945054943,"[413, 323, 435, 350]",False,False
311,use core containers for ip in vivado,windows,text,CAD,vivado,667.8260869565217,470.7692307692308,"[638, 458, 814, 481]",True,False
312,add sources in vivado,windows,text,CAD,vivado,872.5465838509317,494.5054945054945,"[526, 497, 613, 525]",False,False
313,add directories in add source in vivado,windows,text,CAD,vivado,894.4099378881988,862.4175824175824,"[814, 851, 928, 878]",True,False
314,generate bitstream in viavdo,windows,text,CAD,vivado,39.75155279503105,1066.1538461538462,"[341, 324, 371, 352]",False,False
315,clear tcl console in vivado,windows,icon,CAD,vivado,600.2484472049689,1174.9450549450548,"[564, 1025, 580, 1048]",False,False
316,click view in vivado,windows,text,CAD,vivado,492.9192546583851,342.1978021978022,"[475, 293, 517, 320]",False,False
317,open tcl console in vivado,windows,text,CAD,vivado,375.6521739130435,1040.4395604395604,"[347, 992, 427, 1016]",False,False
318,launch run in digit runs in vivado,windows,icon,CAD,vivado,600.2484472049689,1046.3736263736264,"[526, 1023, 545, 1051]",False,False
319,create project in vivado,windows,text,CAD,vivado,238.50931677018633,352.0879120879121,"[168, 334, 294, 369]",True,False
320,paste code to 1.xdc in vivado,windows,icon,CAD,vivado,719.5031055900621,807.032967032967,"[966, 464, 991, 494]",False,False
321,create a new list in word,macos,text,Office,word,675.776397515528,253.1868131868132,"[612, 228, 885, 254]",True,False
322,the pictures inserting function in word,macos,text,Office,word,552.5465838509317,215.6043956043956,"[619, 190, 674, 246]",False,False
323,adjust the paragraph alignment in word,macos,text,Office,word,731.4285714285714,201.75824175824175,"[1133, 293, 1234, 320]",False,False
324,keyboard shortcut,macos,text,Office,word,1252.1739130434783,581.5384615384615,"[1135, 572, 1282, 598]",True,False
325,add the picture as the watermark in word,macos,text,Office,word,1033.5403726708075,354.0659340659341,"[952, 312, 1025, 336]",False,False
326,insert picture of smart art no.14 in word,macos,text,Office,word,715.527950310559,405.4945054945055,"[1317, 511, 1398, 567]",False,False
327,insert the pie with doughnut into the word document,macos,icon,Office,word,735.4037267080745,502.4175824175824,"[668, 451, 764, 553]",True,False
328,remove page numbers in word,macos,text,Office,word,1446.9565217391305,276.9230769230769,"[1297, 267, 1511, 289]",True,False
329,set the date and time in a dd Month yyyy format,macos,text,Office,word,1196.5217391304348,540.0,"[1106, 475, 1352, 498]",False,False
330,the draw tab in word,macos,text,Office,word,403.4782608695652,172.0879120879121,"[552, 158, 598, 181]",False,False
331,eraser in word,macos,text,Office,word,516.7701863354038,215.6043956043956,"[474, 190, 527, 250]",True,False
332,track everyone's review changes in word,macos,text,Office,word,1506.583850931677,205.71428571428572,"[1142, 214, 1273, 244]",False,False
333,the web layout tab in word,macos,text,Office,word,457.14285714285717,19.78021978021978,"[526, 177, 571, 244]",False,False
334,the mailings tab in word,macos,text,Office,word,834.7826086956521,154.28571428571428,"[890, 145, 952, 167]",False,False
335,use the blue warm color in word,macos,text,Office,word,1397.2670807453417,292.74725274725273,"[1266, 361, 1510, 389]",False,False
336,save the word file in a pdf format,macos,text,Office,word,1198.5093167701864,512.3076923076923,"[1045, 893, 1412, 916]",False,False
337,the table inserting fuction in word,macos,text,Office,word,582.360248447205,213.62637362637363,"[554, 186, 605, 244]",True,False
